Fighter_ID,Fight_ID,Fight_Name,Weight_Class,Opponent,Method,Round_End,Time_End,Fight_format,Referee,Details
37d5b176d438d2a5,f5dd0a24a7dba53c,UFC 261: Usman vs. Masvidal 2,Middleweight Bout,Brendan Allen,Submission,1,4:55,      3 Rnd (5-5-5),Dan Miragliotta,Ankle Lock On Ground 
2f181c0467965b98,fa6e8fa6c3f05e31,UFC Fight Night: Felder vs. Dos Anjos,Catch Weight Bout,Sean Strickland,KO/TKO,2,1:32,      3 Rnd (5-5-5),Herb Dean,Punches to Head In Clinch 
2f181c0467965b98,cfd47fddbb705f26,UFC Fight Night: Poirier vs. Hooker,Middleweight Bout,Kyle Daukaus,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Chris Tognoni,Sal D'amato 28 - 29.Mike Bell 27 - 29.Dave Hagen 27 - 30.
2f181c0467965b98,d9a218ac3e148541,UFC Fight Night: Benavidez vs. Figueiredo,Middleweight Bout,Tom Breese,KO/TKO,1,4:47,      3 Rnd (5-5-5),Bill Bookwalter,Punches to Head On Ground 
2f181c0467965b98,74b44635535cb290,UFC Fight Night: Reyes vs. Weidman,Middleweight Bout,Kevin Holland,Submission,2,3:38,      3 Rnd (5-5-5),Steve Rita,Rear Naked Choke 
2f181c0467965b98,552b01ec3faebd65,DWCS 3.4,Middleweight Bout,Aaron Jeffery,Submission,1,3:23,      3 Rnd (5-5-5),Jason Herzog,Rear Naked Choke 
4ba8d454f762005d,602e8602fe9c9121,UFC Fight Night: Condit vs Kampmann 2,Welterweight Bout,Ben Alloway,Submission,1,4:19,      3 Rnd (5-5-5),Gary Copeland,D'Arce Choke On Ground 
c4fe2e9a06ea5bcb,8b0ff8defc1a14f4,UFC on FUEL TV: Mousasi vs Latifi,Welterweight Bout,Ryan LaFlare,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Kristian Hacklou,Howard Hughes 27 - 30.Andreas Ramsby 27 - 30.Andy Roberts 27 - 30.
c4fe2e9a06ea5bcb,e57b884785848624,UFC on FX: Sotiropoulos vs Pearson,Welterweight Bout,Manuel Rodriguez,KO/TKO,1,4:57,      3 Rnd (5-5-5),Steve Perceval,Kick to Head At DistanceFront Kick
6d68c1afe954f121,6b5c225814a924ed,UFC Fight Night: Sandhagen vs. Font,Flyweight Bout,Assu Almabayev,Submission,2,3:11,      3 Rnd (5-5-5),Gary Copeland,Rear Naked Choke 
91186547a7f3f758,a8cf22bc7d05c0a1,UFC 128: Shogun vs Jones,Welterweight Bout,Mike Pyle,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Kevin MacDonald,Tony Tamburrino 28 - 29.Doug Crosby 28 - 29.Cardo Urso 28 - 29.
a26198ba5093147e,42a361f33cbb8d6f,UFC 124: St-Pierre vs Koscheck 2,Welterweight Bout,Ricardo Almeida,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Philippe Chartier,Richard DeCarufel 27 - 30.Nelson Hamilton 27 - 30.Tony Weeks 27 - 30.
621a6c59f88a44fe,10fd87a88178aedd,UFC 117: Silva vs Sonnen,Welterweight Bout,Ricardo Almeida,Submission,1,3:15,      3 Rnd (5-5-5),Josh Rosenthal,Schultz Front Headlock On GroundTechnical Submission
91186547a7f3f758,103b36a1b9d98102,UFC 111: St-Pierre vs Hardy,Welterweight Bout,Matt Brown,Submission,2,3:30,      3 Rnd (5-5-5),Dan Miragliotta,Rear Naked Choke 
91186547a7f3f758,a9dc59e90779c1e3,UFC 101: Declaration,Middleweight Bout,Kendall Grove,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Mario Yamasaki,Jeff Blatnick 27 - 30.Doug Crosby 27 - 30.Nelson Hamilton 27 - 30.
91186547a7f3f758,4b9203b86f0aa870,UFC Fight Night: Condit vs Kampmann,Middleweight Bout,Matt Horwich,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Dan Miragliotta,27 - 30.27 - 30.27 - 30.
9fa3bd637edd9aa2,6760e48a36571feb,UFC 86: Jackson vs Griffin,Middleweight Bout,Ricardo Almeida,Decision - Split,3,5:00,      3 Rnd (5-5-5),Herb Dean,Tony Weeks 28 - 29.Glenn Trowbridge 29 - 28.Patricia Morse-Jarman 28 - 29.
91186547a7f3f758,96828ec042f211bf,UFC 81: Breaking Point,Middleweight Bout,Rob Yundt,Submission,1,1:08,      3 Rnd (5-5-5),Herb Dean,Guillotine Choke After Drop to Guard 
91186547a7f3f758,3c4666f644122537,PRIDE Bushido 3,Middleweight Bout,Ryo Chonan,Decision - Unanimous,2,5:00,      2 Rnd (10-5),Minoru Toyonaga,
5f2f0da6fd6a84fd,17ba2950b7f6d64a,UFC 35: Throwdown,Middleweight Bout,Ricardo Almeida,KO/TKO,2,2:01,      3 Rnd (5-5-5),Mason White,Punch to Head At Distance 
91186547a7f3f758,fb1fe28a5d97db51,UFC 33: Victory in Vegas,Middleweight Bout,Eugene Jackson,Submission,1,4:06,      3 Rnd (5-5-5),Mason White,Triangle Choke From Bottom Guard 
0e041d43a47d2e4b,ef99fb08c6b06963,UFC 31: Locked and Loaded,Light Heavyweight Bout,Ricardo Almeida,DQ,3,4:21,      3 Rnd (5-5-5),Mario Yamasaki,Illegal Kicks on Ground by Almeida
91186547a7f3f758,58c45a2a1ef88eeb,PRIDE 12: Cold Fury,Open Weight Bout,Akira Shoji,Decision - Unanimous,2,10:00,      2 Rnd (10-10),Daisuke Noguchi,
5befa793316d3469,4146a71795a084f0,Strikeforce Challengers 19,Lightweight Bout,Magno Almeida,KO/TKO,1,3:21,      3 Rnd (5-5-5),Chris Tognoni,to 
fdb02029556ff4ed,0aea8d478f7175ef,Strikeforce - Overeem vs. Werdum,Lightweight Bout,Magno Almeida,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Leon Roberts,Kent Basinger 28 - 29.Dan Mathisen 28 - 29.Cecil Peoples 28 - 29.
b50a426a33da0012,0aa335dbc4cb3473,UFC 260: Miocic vs. Ngannou,Bantamweight Bout,Thomas Almeida,KO/TKO,3,3:52,      3 Rnd (5-5-5),Mark Smith,Punch to Head On Ground 
2b074403b7c6cdb4,e4d0be5ae320c4ae,UFC Fight Night: Ortega vs. The Korean Zombie,Featherweight Bout,Jonathan Martinez,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Anders Ohlsson,Ben Cartlidge 27 - 30.Darryl Ransom 27 - 30.Victor Wolf 27 - 30.
2b074403b7c6cdb4,889207e3c622a5aa,UFC 220: Miocic vs. Ngannou,Bantamweight Bout,Rob Font,KO/TKO,2,2:24,      3 Rnd (5-5-5),Herb Dean,Kick to Head In Clinch 
9c907996820d2d69,7c23770c639dcd22,UFC Fight Night: Weidman vs. Gastelum,Bantamweight Bout,Thomas Almeida,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Dan Miragliotta,Cardo Urso 28 - 29.Doug Crosby 26 - 30.Bryan Miner 27 - 30.
2b074403b7c6cdb4,ac656cebef8cf0a4,UFC Fight Night: Bader vs. Nogueira,Bantamweight Bout,Albert Morales,KO/TKO,2,1:37,      3 Rnd (5-5-5),Eduardo Herdy,Punches to Head At Distance 
2b074403b7c6cdb4,8d9b460143ae19bc,UFC Fight Night: Almeida vs Garbrandt,Bantamweight Bout,Cody Garbrandt,KO/TKO,1,2:53,      5 Rnd (5-5-5-5-5),John McCarthy,Punches to Head At Distance 
2b074403b7c6cdb4,3c6659f1b09760ba,UFC Fight Night: Belfort vs Henderson 3,Bantamweight Bout,Anthony Birchak,KO/TKO,1,4:24,      3 Rnd (5-5-5),Keith Peterson,Punches to Head At Distance 
c945adc22c2bfe8f,a9d8ddb49dbe414b,UFC 189: Mendes vs McGregor,Bantamweight Bout,Thomas Almeida,KO/TKO,2,0:29,      3 Rnd (5-5-5),John McCarthy,Flying Knee Head 
b4eeac608fc82f88,78f1457371e2ef6b,UFC 186: Johnson vs Horiguchi,Bantamweight Bout,Thomas Almeida,KO/TKO,1,4:18,      3 Rnd (5-5-5),Yves Lavigne,Punches to Head At Distance 
2b074403b7c6cdb4,49b05e23e3a2af13,UFC Fight Night 56: Shogun vs Saint Preux,Bantamweight Bout,Tim Gorman,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Mario Yamasaki,Guilherme Bravo 27 - 30.Roy Silbert 27 - 30.Fernando Moura 28 - 29.
e50cd77732d39967,475a41d83edd47dd,UFC Fight Night: Holohan vs Smolka,Women's Strawweight Bout,Ericka Almeida,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Piotr Michalak,Andreas Gruner 27 - 30.Howard Hughes 27 - 29.Paul Sutherland 28 - 29.
75a6a390fd5dca46,109674a1ee00f55d,UFC Fight Night: Condit vs Alves,Women's Strawweight Bout,Ericka Almeida,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Camila Albuquerque,Felipe Frank 27 - 30.Rick Winter 27 - 30.Chris Lee 25 - 30.
f7467152fd9f18a2,398ddabf769e5e64,DWCS Brazil 1.2,Women's Flyweight Bout,Estefani Almeida,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Chris Tognoni,27 - 30.27 - 30.27 - 30.
2cd428e9606856fd,755202fce24b8f83,UFC Fight Night: Rozenstruik vs. Almeida,Heavyweight Bout,Jailton Almeida,Submission,1,3:43,      5 Rnd (5-5-5-5-5),Dan Miragliotta,Rear Naked Choke 
41e83a89929d1327,301f230c90c4bd7d,UFC 279: Diaz vs. Ferguson,Catch Weight Bout,Anton Turkalj,Submission,1,4:27,      3 Rnd (5-5-5),Marc Goddard,Rear Naked Choke 
41e83a89929d1327,1b4d0c9e3c59b33b,UFC Fight Night: Holm vs. Vieira,Heavyweight Bout,Parker Porter,Submission,1,4:35,      3 Rnd (5-5-5),Mark Smith,Rear Naked Choke 
41e83a89929d1327,e82f15afac3dac93,UFC Fight Night: Hermansson vs. Strickland,Light Heavyweight Bout,Danilo Marques,KO/TKO,1,2:57,      3 Rnd (5-5-5),Mike Beltran,Punches to Head From Mount 
41e83a89929d1327,2f091aaf7556f820,DWCS 5.3,Light Heavyweight Bout,Nasrudin Nasrudinov,Submission,2,1:49,      3 Rnd (5-5-5),Jason Herzog,Rear Naked Choke 
b8bbdeff718dbb7d,76fd6919d828d5c2,UFC Fight Night: Vettori vs. Cannonier,Featherweight Bout,Lucas Almeida,Submission,2,1:48,      3 Rnd (5-5-5),Chris Tognoni,Arm Triangle From Mount 
5bf31a46becc1204,344d60564cd136ff,UFC Fight Night: Volkov vs. Rozenstruik,Featherweight Bout,Lucas Almeida,KO/TKO,3,0:55,      3 Rnd (5-5-5),Mark Smith,Punches to Head From Half Guard 
710f0f8c5d5c9d41,7e3c1bd6b13b12de,DWCS 5.5,Lightweight Bout,Daniel Zellhuber,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Jason Herzog,Junichiro Kamijo 28 - 29.Tony Weeks 28 - 29.Mike Bell 28 - 29.
64d47ef881a437a4,a758fb8a16ce7811,DWCS 7.1,Middleweight Bout,Lucas Fernando,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Chris Tognoni,Mike Bell 28 - 29.Sal D'amato 27 - 29.Tony Weeks 26 - 30.
669970f7feba8ecd,0ce63c2148e70b4c,UFC Fight Night: Smith vs. Spann,Women's Flyweight Bout,Sarah Alpar,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Chris Tognoni,Adalaide Byrd 25 - 30.Junichiro Kamijo 25 - 30.Derek Cleary 26 - 30.
6c8072b61c276e67,bf614956b28f231c,UFC Fight Night: Covington vs. Woodley,Women's Bantamweight Bout,Sarah Alpar,KO/TKO,3,4:21,      3 Rnd (5-5-5),Chris Tognoni,Knee to Head In Clinch 
49b130de1da2e1bf,fb3f9156fefb8b12,DWCS 3.8,Women's Bantamweight Bout,Shanna Young,Submission,2,2:55,      3 Rnd (5-5-5),Jason Herzog,Rear Naked Choke 
e87a13e02c01331d,dfb856d4c80bbf04,UFC Fight Night: Moraes vs. Sandhagen,Bantamweight Bout,Tony Kelley,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Lukasz Bosacki,Darryl Ransom 27 - 30.Anders Ohlsson 28 - 29.Clemens Werner 28 - 29.
06a80a685ea98573,5c8d9d893d163d51,UFC Fight Night: Lewis vs. Oleinik,Bantamweight Bout,Ali AlQaisi,Decision - Split,3,5:00,      3 Rnd (5-5-5),Chris Tognoni,Eric Colon 28 - 29.Dave Hagen 29 - 28.Junichiro Kamijo 28 - 29.
c61b49cec6abd6b9,66b5615704b18de0,Strikeforce Challengers 4,Welterweight Bout,Alexander Trevino,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Dan Stell,Abe Belardo 27 - 30.Ralph McKnight 27 - 30.Susan Thomas-Gitlin 27 - 30.
c96d9178c9ed9e62,913d8a35095591d5,UFC Fight Night: Kara-France vs. Albazi,Flyweight Bout,Victor Altamirano,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Mark Smith,Ron McCarthy 27 - 30.Derek Cleary 27 - 30.Chris Lee 28 - 29.
dc7927cd622676a7,6f6fec9c78244174,UFC Fight Night: Vera vs. Sandhagen,Flyweight Bout,Vinicius Salvador,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Kerry Hatley,Gino Garcia 28 - 29.Sal D'amato 28 - 29.Chris Lee 28 - 29.
31bb0772f21cabd8,06d6cde7479711ee,UFC 278: Usman vs. Edwards,Flyweight Bout,Victor Altamirano,KO/TKO,1,3:39,      3 Rnd (5-5-5),Dave Seljestad,Punches to Head From Guard 
dc7927cd622676a7,181ceedcacc01d48,UFC Fight Night: Makhachev vs. Green,Flyweight Bout,Carlos Hernandez,Decision - Split,3,5:00,      3 Rnd (5-5-5),Chris Tognoni,Mike Bell 28 - 29.Sal D'amato 27 - 30.Dave Hagen 29 - 28.
dc7927cd622676a7,92360a517431f38e,DWCS 5.1,Flyweight Bout,Carlos Candelario,Decision - Split,3,5:00,      3 Rnd (5-5-5),Herb Dean,Mike Bell 28 - 29.Tony Weeks 28 - 29.Sal D'amato 29 - 28.
d4f364dd076bb0e2,08bf4c08b439f99d,Strikeforce - Shamrock vs. Gracie,Middleweight Bout,Mike Altman,KO/TKO,1,3:51,      3 Rnd (5-5-5),Cecil Peoples,Punch to Head At Distance 
4e9fb05d7e5e61b8,4e75ed154de637e2,UFC 42: Sudden Impact,Heavyweight Bout,Sean Alvarez,KO/TKO,2,1:46,      3 Rnd (5-5-5),John McCarthy,Punches to Head In Clinch 
33a331684283900f,bd1fc4ff619f4e61,UFC Fight Night: Alvarez vs. Poirier 2,Lightweight Bout,Dustin Poirier,KO/TKO,2,4:05,      5 Rnd (5-5-5-5-5),Marc Goddard,Punches to Head At Distance 
33a331684283900f,23e5acd1549b538a,UFC 218: Holloway vs. Aldo 2,Lightweight Bout,Justin Gaethje,KO/TKO,3,3:59,      3 Rnd (5-5-5),Herb Dean,Knee to Head In Clinch 
33a331684283900f,6fe9729cee57c680,UFC 211: Miocic vs. Dos Santos,Lightweight Bout,Dustin Poirier,Could Not Continue,2,4:02,      3 Rnd (5-5-5),Herb Dean,Illegal Knees by Alvarez
33a331684283900f,1d7015553debd1c8,UFC 205: Alvarez vs McGregor,UFC Lightweight Title Bout,Conor McGregor,KO/TKO,2,3:04,      5 Rnd (5-5-5-5-5),John McCarthy,Punches to Head At Distance 
6a2f7c151031653d,bb9020ac324fb706,UFC Fight Night: Dos Anjos vs. Alvarez,UFC Lightweight Title Bout,Eddie Alvarez,KO/TKO,1,3:49,      5 Rnd (5-5-5-5-5),Herb Dean,Punches to Head In Clinch 
cbb682f5fcc44bfc,3ce6f9eb59a1e149,UFC Fight Night: Dillashaw vs Cruz,Lightweight Bout,Eddie Alvarez,Decision - Split,3,5:00,      3 Rnd (5-5-5),,Doug Crosby 28 - 29.Ryan Shea 29 - 28.Bryan Miner 28 - 29.
aa5b4eff51bdc7d1,fd776d7b554a85d0,UFC 188: Velasquez vs Werdum,Lightweight Bout,Eddie Alvarez,Decision - Split,3,5:00,      3 Rnd (5-5-5),John McCarthy,Derek Cleary 28 - 29.Chris Lee 29 - 28.Sal D'amato 28 - 29.
1d00756835ca67c9,64eb4ae171613218,UFC 178: Johnson vs Cariaso,Lightweight Bout,Eddie Alvarez,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),John McCarthy,Lester Griffin 28 - 29.Junichiro Kamijo 28 - 29.Tony Weeks 28 - 29.
33a331684283900f,4487ae4c518a6505,DREAM 12,Lightweight Bout,Katsunori Kikuno,Submission,2,3:42,      3 Rnd (5-5-5),Yuji Shimada,Arm Triangle From Half Guard 
79ded75550efc139,037f4c25a87b9234,Dynamite!! 2008,Lightweight Bout,Eddie Alvarez,Submission,1,1:32,      2 Rnd (10-5),Daisuke Noguchi,Heel Hook From Inoki-Ali Position 
33a331684283900f,3e75012dd687a0ab,DREAM 5: Lightweight Grand Prix 2008 Final Round,Lightweight Bout,Tatsuya Kawajiri,KO/TKO,1,7:35,      2 Rnd (10-5),Yuji Shimada,Punches to Head On Ground 
33a331684283900f,6834c4283e93d881,DREAM 3: Lightweight Grand Prix 2008 2nd Round,Lightweight Bout,Joachim Hansen,Decision - Unanimous,2,5:00,      2 Rnd (10-5),Yuji Shimada,
33a331684283900f,ba9c82e9796b5656,DREAM 1: Lightweight Grand Prix 2008 1st Round,Lightweight Bout,Andre Amado,KO/TKO,1,6:47,      2 Rnd (10-5),Yuji Shimada,Punches to Head From Mount 
ea3dcc417c322064,fcede73d60a55598,DWCS 1.6,Flyweight Bout,Jaime Alvarez,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Jason Herzog,Adalaide Byrd 27 - 28.Junichiro Kamijo 28 - 29.Dave Hagen 27 - 29.
32c355b04fc57f3a,319b96f615a0a154,UFC Fight Night: Aspinall vs. Tybura,Lightweight Bout,Joel Alvarez,Submission,2,4:26,      3 Rnd (5-5-5),Daniel Movahedi,D'Arce Choke From Side Control 
eae48ff31db420c2,8515f07911765f89,UFC Fight Night: Makhachev vs. Green,Lightweight Bout,Joel Alvarez,KO/TKO,2,1:57,      3 Rnd (5-5-5),Chris Tognoni,Punches to Head On Ground 
d945aae53e3e54e6,0273dbd5dedbdbe0,UFC Fight Night: Holloway vs. Rodriguez,Lightweight Bout,Joel Alvarez,KO/TKO,1,3:01,      3 Rnd (5-5-5),Marc Goddard,Elbows to Head In Clinch 
58bbef3770bb2dfc,2279d909f6e3e552,UFC 254: Khabib vs. Gaethje,Lightweight Bout,Alexander Yakovlev,Submission,1,3:00,      3 Rnd (5-5-5),Jason Herzog,Armbar From Bottom Guard 
654ae722109a0d31,b76c0b0ed2926737,UFC Fight Night: Figueiredo vs. Benavidez 2,Lightweight Bout,Joel Alvarez,Submission,1,2:25,      3 Rnd (5-5-5),Marc Goddard,Guillotine Choke From Guard 
58bbef3770bb2dfc,a4e210bcdcc1bf5b,UFC Fight Night: Gustafsson vs. Smith,Lightweight Bout,Danilo Belluardo,KO/TKO,2,2:22,      3 Rnd (5-5-5),Rebin Saber,Punches to Head From Half Guard 
135d124172a0bea3,e4b13f7f43018ec0,UFC Fight Night: Blachowicz vs. Santos,Lightweight Bout,Joel Alvarez,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Jakub Muller,Ben Cartlidge 27 - 30.Mark Collett 27 - 30.Zdenek Ledvina 27 - 30.
31ee470ef5dc8d7f,57d04160f5438654,UFC Fight Night: Overeem vs. Rozenstruik,Welterweight Bout,Tim Means,Submission,1,2:38,      3 Rnd (5-5-5),Keith Peterson,Guillotine Choke On Ground 
31ee470ef5dc8d7f,3d941525f5c623e3,UFC 237: Namajunas vs. Andrade,Welterweight Bout,Laureano Staropoli,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Osiris Maia,Sal D'amato 27 - 30.Marcelo Vilhena 27 - 30.Derek Cleary 28 - 29.
31ee470ef5dc8d7f,59097097bc09cdef,UFC Fight Night: Assuncao vs. Moraes 2,Welterweight Bout,Max Griffin,Decision - Split,3,5:00,      3 Rnd (5-5-5),Jason Herzog,Guilherme Bravo 28 - 29.Mike Bell 29 - 28.Hallison Pontes 28 - 29.
e2ccd9a9ace60de7,dd0a3aedba5cee87,UFC Fight Night: Hunt vs. Oleinik,Welterweight Bout,Thiago Alves,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Marc Goddard,Pawel Harasim 27 - 30.Mark Collett 28 - 29.Maciej Motylewski 28 - 29.
31ee470ef5dc8d7f,357a5bc5de4f545d,UFC Fight Night: Cerrone vs. Medeiros,Welterweight Bout,Curtis Millender,KO/TKO,2,4:17,      3 Rnd (5-5-5),Jacob Montalvo,Knee to Head In Clinch 
31ee470ef5dc8d7f,a68672f66e12a3c2,UFC 210: Cormier vs. Johnson 2,Welterweight Bout,Patrick Cote,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Todd Ronald Anderson,Jeff Mullen 27 - 30.Sal D'amato 27 - 30.Derek Cleary 27 - 30.
d1941565abf50b16,ef80a6eea892c296,UFC 205: Alvarez vs McGregor,Catch Weight Bout,Thiago Alves,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Keith Peterson,Jeff Mullen 27 - 30.Cardo Urso 28 - 29.Chris Lee 27 - 30.
f9f07bb5a43535ed,8801fbb87bdedbe3,UFC Fight Night: Condit vs Alves,Welterweight Bout,Thiago Alves,TKO - Doctor's Stoppage,2,5:00,      5 Rnd (5-5-5-5-5),Mario Yamasaki,Stoppage Between Rounds
2aa49b3766a59bcd,0a2f344e419bd4fd,UFC 183: Silva vs Diaz,Welterweight Bout,Thiago Alves,KO/TKO,2,0:39,      3 Rnd (5-5-5),Herb Dean,Kick to Body At Distance 
31ee470ef5dc8d7f,220aa11288e919c6,UFC on FOX: Werdum vs Browne,Welterweight Bout,Seth Baczynski,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Herb Dean,Hector Gomez 27 - 30.Rich Green 27 - 30.Eliseo Rodriguez 27 - 30.
31ee470ef5dc8d7f,b42d4c3c701945bf,UFC on FX: Alves vs Kampmann,Welterweight Bout,Martin Kampmann,Submission,3,4:12,      3 Rnd (5-5-5),Herb Dean,Guillotine Choke From Mount 
31ee470ef5dc8d7f,7956ae951020ce8c,UFC 130: Rampage vs Hamill,Welterweight Bout,Rick Story,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Kim Winslow,Patricia Morse-Jarman 28 - 29.Roy Silbert 28 - 29.Tony Weeks 28 - 29.
31ee470ef5dc8d7f,f0d86420d88ca27b,UFC 124: St-Pierre vs Koscheck 2,Welterweight Bout,John Howard,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Yves Lavigne,Nelson Hamilton 27 - 30.David Therien 27 - 30.John Woodburn 27 - 30.
6f018c039b4d5d80,c92c53954903554a,UFC 117: Silva vs Sonnen,Welterweight Bout,Thiago Alves,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Herb Dean,Nelson Hamilton 27 - 30.Alejandro Rochin 27 - 30.Susan Thomas-Gitlin 27 - 30.
6506c1d34da9c013,b0dfb313364a7c80,UFC 100,UFC Welterweight Title Bout,Thiago Alves,Decision - Unanimous,5,5:00,      5 Rnd (5-5-5-5-5),Steve Mazzagatti,Doug Crosby 44 - 50.Adalaide Byrd 45 - 50.Marcos Rosales 45 - 50.
31ee470ef5dc8d7f,64da1f4774624b72,UFC 90: Silva vs Cote,Welterweight Bout,Josh Koscheck,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),David Smith,Kelvin Caldwell 27 - 30.Cheryl Clancy 28 - 29.James Goodman 27 - 30.
31ee470ef5dc8d7f,b3a3341a5db2d484,UFC 85: Bedlam,Welterweight Bout,Matt Hughes,KO/TKO,2,1:02,      3 Rnd (5-5-5),Herb Dean,Flying Knee Head 
31ee470ef5dc8d7f,78f46acac9223859,UFC Fight Night: Florian vs Lauzon,Welterweight Bout,Karo Parisyan,KO/TKO,2,0:24,      3 Rnd (5-5-5),Steve Mazzagatti,Knees to Head In Clinch 
31ee470ef5dc8d7f,177201b1a7fa0dd0,UFC 78: Validation,Welterweight Bout,Chris Lytle,TKO - Doctor's Stoppage,2,5:00,      3 Rnd (5-5-5),Dan Miragliotta,Facial Cuts
31ee470ef5dc8d7f,c536a1119406c0f0,UFC Fight Night: Thomas vs Florian,Welterweight Bout,Kuniyoshi Hironaka,KO/TKO,2,4:04,      3 Rnd (5-5-5),Herb Dean,Knee to Head At Distance 
31ee470ef5dc8d7f,cc02aaf53503d022,UFC 66: Liddell vs Ortiz 2,Welterweight Bout,Tony DeSouza,KO/TKO,2,1:10,      3 Rnd (5-5-5),John McCarthy,Knee to Head At Distance 
6f018c039b4d5d80,16de071ad45cd350,UFC Fight Night 5,Welterweight Bout,Thiago Alves,KO/TKO,2,4:37,      3 Rnd (5-5-5),Mario Yamasaki,Kick to Head From Bottom GuardUpkick
31ee470ef5dc8d7f,12231c1ca2e09011,UFC 59: Reality Check,Welterweight Bout,Derrick Noble,KO/TKO,1,2:54,      3 Rnd (5-5-5),Mario Yamasaki,Punches to Head At Distance 
31ee470ef5dc8d7f,678af75cb4c155a9,UFC 56: Full Force,Welterweight Bout,Ansar Chalangov,KO/TKO,1,2:25,      3 Rnd (5-5-5),Mario Yamasaki,Punches to Head From Mount 
f34312c2ccfa0e00,926091425f88d038,UFC Fight Night 2,Welterweight Bout,Thiago Alves,Submission,2,4:43,      3 Rnd (5-5-5),Herb Dean,Triangle Choke From Bottom Guard 
bc0f994de0521926,4d7231ec867553d3,Strikeforce - Young Guns 2,Bout,Anthony Alves,KO/TKO,1,2:01,      3 Rnd (3-3-3),,to 
98f6da59d765ec94,986bc0ce25dac848,UFC Fight Night: Fight for the Troops 2,Welterweight Bout,Amilcar Alves,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Jon Schorle,Brock Groom 27 - 30.Chris Lee 27 - 30.Dan Mathisen 27 - 30.
236a37d96d476164,9443197a9e0a22a2,UFC 118: Edgar vs Penn 2,Welterweight Bout,Amilcar Alves,Submission,3,3:11,      3 Rnd (5-5-5),Josh Rosenthal,Armbar From Half Guard 
d317a5e2b3f88c5f,f09c3d8a26806761,UFC 283: Teixeira vs. Hill,Welterweight Bout,Nicolas Dalby,Decision - Split,3,5:00,      3 Rnd (5-5-5),Herb Dean,Fabio Alves 28 - 29.Derek Cleary 29 - 28.Sal D'amato 28 - 29.
d317a5e2b3f88c5f,81de3929330076d2,UFC Fight Night: Gane vs. Volkov,Welterweight Bout,Jeremiah Wells,KO/TKO,2,0:30,      3 Rnd (5-5-5),Chris Tognoni,Punch to Head At Distance 
d317a5e2b3f88c5f,dd34dd337e637767,UFC Fight Night: Chiesa vs. Magny,Welterweight Bout,Mounir Lazzez,KO/TKO,1,2:35,      3 Rnd (5-5-5),Herb Dean,Kick to Body At Distance 
d317a5e2b3f88c5f,e6a0f19af995c432,UFC Fight Night: Blachowicz vs. Jacare,Welterweight Bout,Randy Brown,Submission,2,1:22,      3 Rnd (5-5-5),Kevin MacDonald,Triangle Choke From Bottom Guard 
d317a5e2b3f88c5f,2b038a467a89c73c,UFC 237: Namajunas vs. Andrade,Welterweight Bout,Sergio Moraes,KO/TKO,3,4:13,      3 Rnd (5-5-5),Osiris Maia,Punch to Head At Distance 
8f6a18831a120817,62fecd327391557e,UFC Fight Night: Gaethje vs. Vick,Welterweight Bout,Warlley Alves,KO/TKO,2,2:28,      3 Rnd (5-5-5),Kevin MacDonald,Flying Knee Head 
cbf1c7ba5408a66f,88f36fa2945ccac5,UFC Fight Night: Cerrone vs. Till,Welterweight Bout,Warlley Alves,Decision - Unanimous,3,5:00,      3 Rnd (5-5-5),Tomasz Bronder,Maciej Motylewski 27 - 30.Mark Collett 28 - 29.Andreas Gruner 28 - 29.
